HIOS_ISSUER_ID,ISSR_LGL_NAME,MarketingName,State,IndividualMarket,SmallGroupMarket,UnknownMarket,LargeMarket,FEDERAL_EIN,Active,DateCreated,LastModifiedDate,DatabaseCompanyID,ORG_ADR1,ORG_ADR2,ORG_CITY,ORG_STATE,ORG_ZIP,ORG_ZIP4
72034,CHRISTUS Health Plan,CHRISTUS Health Plan NM,NM,YES,NO,NO,NO,452106295,YES,6/9/14,,1008,919 Hidden Ridge,Attention: CHRISTUS Health Plan Exchange - NM,Irving,TX,75038,3813
83162,Atlas Roofing Corporation,Atlas Roofing Corporation,MS,NO,NO,NO,NO,640661823,YES,6/11/14,,1118,802 Hwy 19 N ,Suite 190,Meridian,MS,39307,
96604,Axis Insurance Company,,IL,YES,NO,NO,NO,391338397,YES,6/12/14,,1052,530 west madison st,Suite 500,chicago,IL,30022,
72001,"WELLCARE HEALTH PLANS OF KENTUCKY, INC",WellCare Kentucky HMO,KY,YES,NO,NO,NO,470971481,YES,6/12/14,,1219,13551 TRITON PARK BLVD,,LOUISVILLE,KY,40223,
85019,"LIBERTY Dental Plan of Florida, Inc.","LIBERTY Dental Plan of Florida, Inc.",FL,NO,YES,NO,NO,270963551,YES,6/13/14,,991,4630 Woodland Corp. Blvd.,Suite 150,Tampa,FL,33614,
85019,"LIBERTY Dental Plan of Florida, Inc.","LIBERTY Dental Plan of Florida, Inc.",FL,NO,YES,NO,NO,270963551,YES,6/13/14,,991,4630 Woodland Corporate Blvd.,Suite 150,Tampa,FL,33614,
52095,"International Healthcare Services, Inc.",,NJ,YES,YES,NO,NO,222321226,YES,6/13/14,,1227,333 Earle Ovington Blvd.,3rd Floor,Uniondale,NY,11553,
52095,"International Healthcare Services, Inc.",,NJ,YES,YES,NO,NO,222321226,YES,6/13/14,,1227,333 Earl Ovington Blvd. ,Suite 300,Uniondale,NY,11553,3608
26484,Freedom Life Insurance Company of America,,NM,YES,NO,NO,NO,611096685,YES,6/16/14,,149,3100 Burnett Plaza,"801 Cherry St., Unit 33",Fort Worth,TX,76102,
35297,Enterprise Life Insurance Company,,TX,YES,NO,NO,NO,751617708,YES,6/16/14,,804,3100 Burnett Plaza,"801 Cherry St., Unit 33",Fort Worth,TX,76102,
57765,CGI test company 1,CGI test issuer AK,AK,YES,YES,NO,NO,1,NO,6/17/14,,795,1234 Testing Ln,,Fairfax,VA,22033,1111
57765,CGI test company 1,CGI test issuer AK,AK,YES,YES,NO,NO,1,NO,6/17/14,,795,12081 Sunrise Valley Dr,,Herndon,VA,20191,
57765,CGI test company 1,CGI test issuer AK,AK,YES,YES,NO,NO,1,NO,6/17/14,,795,Test1C# Both Mkt,Test1D$ Both Mkt,Test1E% Both Mkt,AL,98321,7894
69877,The Toro Company,,MN,NO,NO,NO,NO,410580470,YES,6/18/14,,1248,8111 Lyndale Ave S,,Bloomington,MN,55420,
77725,Catawba College,Catawba College,NC,NO,NO,NO,NO,560530251,YES,6/19/14,,1270,2300 West Innes Street,,Salisbury,NC,28144,
25227,United of Omaha Life Insurance Company,,WV,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
32529,United of Omaha Life Insurance Company,,WA,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
91376,United of Omaha Life Insurance Company,,VT,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
74295,United of Omaha Life Insurance Company,,VA,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
11858,United of Omaha Life Insurance Company,,TN,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
77616,United of Omaha Life Insurance Company,,SD,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
93739,United of Omaha Life Insurance Company,,SC,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
88111,United of Omaha Life Insurance Company,,RI,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
75374,United of Omaha Life Insurance Company,,OK,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
10529,United of Omaha Life Insurance Company,,NV,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
12824,United of Omaha Life Insurance Company,,NM,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
71638,United of Omaha Life Insurance Company,,NJ,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
83425,United of Omaha Life Insurance Company,,NH,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
90460,United of Omaha Life Insurance Company,,ND,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
84718,United of Omaha Life Insurance Company,,MS,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
34549,United of Omaha Life Insurance Company,,ME,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
69817,United of Omaha Life Insurance Company,,MD,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
47598,United of Omaha Life Insurance Company,,MA,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
36206,United of Omaha Life Insurance Company,,KY,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
55852,United of Omaha Life Insurance Company,,KS,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
78029,United of Omaha Life Insurance Company,,IN,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
21284,United of Omaha Life Insurance Company,,ID,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
12993,United of Omaha Life Insurance Company,,IA,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
98801,United of Omaha Life Insurance Company,,HI,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
89172,United of Omaha Life Insurance Company,,DE,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
75481,United of Omaha Life Insurance Company,,DC,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
80896,United of Omaha Life Insurance Company,,CT,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
18469,United of Omaha Life Insurance Company,,AR,NO,YES,NO,NO,470322111,YES,6/20/14,,948,Mutual of Omaha Plaza,,Omaha,NE,68175,
84269,CGI test company 1,CGI test issuer - VI,VI,YES,NO,NO,NO,1,NO,6/20/14,,795,1011 Coast Way,,Anytown,VI,38478,
42647,Oscar Insurance Corporation of New Jersey,Oscar,NY,YES,NO,NO,NO,471142944,NO,6/23/14,6/26/14,1265,295 Lafayette Street,6th Floor,New York,NY,10012,
83883,Florida Health Solution HMO Company,Florida Health Solution HMO Company,FL,YES,NO,NO,NO,263881044,YES,6/23/14,,1255,7350 NW 7th Street,Suite #204,Miami,FL,33126,40
83883,Florida Health Solution HMO Company,Florida Health Solution HMO Company,FL,YES,NO,NO,NO,263881044,YES,6/23/14,,1255,7350 NW 7TH Street,Suite 204,Miami,FL,33126,40
21201,National Union Fire Insurance Company of Pittsburg,,VA,YES,NO,NO,NO,250687550,YES,6/24/14,,553,175 Water St.,,New York,NY,10038,
95718,National Union Fire Insurance Company of Pittsburg,,CA,YES,NO,NO,NO,250687550,YES,6/24/14,,553,175 Water St,,New York,NY,10038,
40044,"Essence Healthcare, Inc",,MO,NO,YES,NO,NO,208185682,YES,6/24/14,,1257,13900 Riverport Dr,,Maryland Heights,MO,63043,
51956,"Access Dental Plan of Utah, Inc",,UT,YES,YES,NO,NO,462708181,YES,6/26/14,,851,8890 Cal Center Drive,,Sacramento,CA,95826,
70905,National Union Fire Insurance Company of Pittsburg,SC SHPs,SC,YES,NO,NO,NO,250687550,YES,6/26/14,,553,2595 Interstate Drive,Suite 103 ,Harrisburg,PA,17110,
57296,National Union Fire Insurance Company of Pittsburg,,WA,YES,NO,NO,NO,250687550,YES,6/26/14,,553,2595 Interstate Drive,Suite 103 ,Harrisburg,PA,17110,
11486,National Union Fire Insurance Company of Pittsburg,,NM,YES,NO,NO,NO,250687550,YES,6/26/14,,553,2595 Interstate Drive,Suite 103 ,Harrisburg,PA,17110,
75353,National Union Fire Insurance Company of Pittsburg,,DC,YES,NO,NO,NO,250687550,YES,6/26/14,,553,2595 Interstate Drive,Suite 103 ,Harrisburg,PA,17110,
84485,National Union Fire Insurance Company of Pittsburg,,NC,YES,NO,NO,NO,250687550,YES,6/26/14,,553,2595 Interstate Drive,Suite 103 ,Harrisburg,PA,17110,
50221,Oscar Insurance Corporation of New Jersey,Oscar,NJ,YES,NO,NO,NO,471142944,YES,6/26/14,,1265,820 Bear Tavern Road,,West Trenton,NJ,8628,
50221,Oscar Insurance Corporation of New Jersey,Oscar,NJ,YES,NO,NO,NO,471142944,YES,6/26/14,,1265,295 Lafayette Street,6th Floor,New York,NY,10012,2722
23091,Silverton Health,Silverton Health,OR,NO,NO,NO,NO,930281321,YES,6/27/14,,1230,342 Fairview St,,Silverton,OR,97381,
81923,National Union Fire Insurance Company of Pittsburg,,NY,YES,NO,NO,NO,250687550,YES,7/1/14,,553,2595 Interstate Drive,Suite 103,Harrisburg,PA,17110,
94114,Loews Hotels at Universal Orlando,Loews Hotels at Universal Orlando,FL,NO,NO,NO,NO,593512023,YES,7/1/14,,1278,6800 Lakewood Plaza Drive,,Orlando,FL,32819,
15694,Lani Eko & Company,,VA,NO,YES,NO,NO,562496064,YES,7/1/14,,11331,110 South Union Street,Ste # 101,Alexandria,VA,22314,
28328,"Calnet, Inc",,VA,NO,NO,NO,NO,541500004,YES,7/1/14,,11330,12359 Sunrise Valley Dr,Ste # 270,Reston,VA,20190,
49757,Pathoras Corporation,,VA,NO,NO,NO,NO,263124972,YES,7/1/14,,11327,3057 Nutley Street,Ste # 805,Fairfax,VA,22031,
65604,"Vorys, Sater, Seymour and Pease LLP",Vorys Group Health Plan,OH,NO,NO,NO,NO,314333125,YES,7/2/14,,1311,52 East Gay Street,P.O. Box 1008,Columbus,OH,43216,1008
82316,Corporate Benefits Service Inc,Angela Storms,NC,NO,YES,NO,NO,561167792,YES,7/2/14,,1256,PO Box 11937,,Charlotte,NC,28220,
97152,"Iowa Pacific Holdings, LLC",,IL,NO,NO,NO,NO,364429361,YES,7/2/14,,11333,118 S. Clinton St. ,Ste 400,Chicago,IL,60661,
43328,CGI test company 1,CGI test company 1,NC,YES,YES,NO,NO,1,NO,7/3/14,,795,13906 Baton Rouge Ct.,Edit 318,Centreville Edit,NC,20121,1111
43328,CGI test company 1,CGI test company 1,NC,YES,YES,NO,NO,1,NO,7/3/14,,795,234 Work,Edit 318,FairLakes,VA,20202,1111
57527,"MDC Holdings, Inc",,CO,NO,NO,NO,NO,840622967,YES,7/3/14,,11354,4350 S. Monaco Street,,Denver,CO,80237,
59132,"Landmark U.S. Holdings, LLC",,DE,NO,NO,NO,NO,461057158,YES,7/8/14,,1266,"1500 City West Blvd, Ste 600",,Houston,TX,77042,
80352,"Virginia Premier Health Plan, Inc.",Virginia Premier Health Plan,VA,YES,NO,NO,NO,541760974,YES,7/8/14,,947,600 East Broad Street,,Richmond ,VA,23220,307
31256,"DENCAP Dental Plans, Inc.","DENCAP Dental Plans, Inc.",MI,YES,YES,NO,NO,382587320,YES,7/10/14,,21386,45 E. Milwaukee Street,,Detroit,MI,48202,
31256,"DENCAP Dental Plans, Inc.","DENCAP Dental Plans, Inc.",MI,YES,YES,NO,NO,382587320,YES,7/10/14,,21386,45 E. Milwaukee,,Detroit,MI,48202,3231
94195,Northwest Orthopaedic Specialists,,WA,NO,NO,NO,NO,911502837,YES,7/11/14,,21383,601 W. 5th Ave,Suite 400,Spokane,WA,99204,
29655,"MedAssets Services, LLC",,DE,NO,NO,NO,NO,208867606,YES,7/11/14,,1194,200 North Point Center East,,Alpharetta,GA,30022,
42998,UVa Darden School Foundation,UVA Darden School Foundation,VA,NO,YES,NO,NO,546046419,YES,7/14/14,,11361,100 Darden Boulevard,,Charlottesville,VA,22903,
18324,Institute for Defense Analyses,,VA,NO,NO,NO,NO,530233247,YES,7/14/14,,21410,4850 Mark Center Drive,,Alexandria,VA,22311,
33279,Nippon Life Insurance Company of America,,NC,YES,NO,NO,NO,42509896,YES,7/15/14,,283,650 8th Street,,Des Moines,IA,50309,
42119,"Woodhouse Ford, Inc.",,NE,NO,NO,NO,NO,470565206,YES,7/16/14,,1158,2171 S Hwy 30,,Blair,NE,68008,
63569,Martin Resource Management Corporation,,TX,NO,NO,NO,NO,752789062,YES,7/16/14,,21404,PO Box 191,,Kilgore,TX,75663,
87489,WellAway Limited,WellAway Limited,MD,YES,NO,NO,NO,999999999,YES,7/23/14,,21397,Cannon's Ct 22 Victoria St POBox HM1179,"Hamilton, HM EX",Bermuda,MD,99999,
35296,National Health Insurance Company,Group Major Medical Plan,IL,NO,YES,NO,NO,741541799,YES,7/23/14,,21403,2200 Highway 121,,Bedford,TX,76021,
43541,National Health Insurance Company,Group Major Medical Plan,ID,NO,YES,NO,NO,741541799,YES,7/23/14,,21403,2200 Highway 121,,Bedford,TX,76021,
90602,National Health Insurance Company,Small Group,MI,NO,YES,NO,NO,741541799,YES,7/23/14,,21403,2200 Highway 121,,Bedford,TX,76021,
64618,National Health Insurance Company,Small Group,CA,NO,YES,NO,NO,741541799,YES,7/23/14,,21403,2200 Highway 121,,Bedford,TX,76021,
29001,National Health Insurance Company,Small Group,AZ,NO,YES,NO,NO,741541799,YES,7/23/14,,21403,2200 Highway 121,,Bedford,TX,76021,
29031,National Health Insurance Company,Small Group,UT,NO,YES,NO,NO,741541799,YES,7/23/14,,21403,2200 Highway 121,,Bedford,TX,76021,
26160,National Health Insurance Company,Small Group,WI,NO,YES,NO,NO,741541799,YES,7/23/14,,21403,2200 Highway 121,,Bedford,TX,76021,
92224,National Health Insurance Company,Small Group,TX,NO,YES,NO,NO,741541799,YES,7/23/14,,21403,2200 Highway 121,,Bedford,TX,76021,
31968,"National Rifle Association of America, Inc.",,VA,NO,NO,NO,NO,530116130,YES,7/23/14,,21478,11250 Waples Mill Road,,Fairfax,VA,22030,
78491,"Al Warren Oil Co., Inc.",,IL,NO,NO,NO,NO,363104190,YES,7/24/14,,21481,7439 West Archer Avenue,,Summit,IL,60501,1219
76380,M&T Bank Corporation,,NY,NO,NO,NO,NO,160538020,YES,7/25/14,,21436,One M&T PLaza,,Buffalo,NY,14203,
12412,Sumitomo Machinery Corporation of America,,VA,NO,NO,NO,NO,221815055,YES,7/28/14,,21444,4200 Holland Boulevard,,Chesapeake,VA,23323,1525
20598,"True Textiles, Inc",,ME,NO,NO,NO,NO,42745747,YES,7/28/14,,21513,9 Oak Street,,Guilford,ME,4443,
48213,Employee Benefit Management Corp,,OH,NO,YES,NO,NO,310747539,YES,7/28/14,,21494,4789 Rings Road,,Dublin,OH,43017,
66181,"Suzuki Motor of America, Inc",,CA,NO,NO,NO,NO,900932025,YES,7/29/14,,21508,3251 E Imperial Hwy,,Brea,CA,92821,
63227,"The Peoples Bank, Biloxi, Mississippi",The Peoples Bank,MS,NO,NO,NO,NO,640220430,YES,7/29/14,,21498,152 Lameuse St.,,Biloxi,MS,39530,
57238,H&E Equipment Services,,LA,NO,NO,NO,NO,810553291,YES,7/30/14,,21538,7500 Pecue Lane,,Baton Rouge,LA,70809,
49836,Toledo Electrical Welfare Fund,Holly Foust,OH,NO,NO,NO,NO,344441661,YES,7/30/14,,21535,727 Lime City Road,,Rossford,OH,43460,
12030,American Shipping & Logistics Group Inc.,ASL,NJ,NO,YES,NO,NO,223518592,YES,7/31/14,,41564,One Maynard Drive,3rd Floor,Park Ridge,NJ,7656,1878
64313,Fort Knox Federal Credit Union,,KY,NO,NO,NO,NO,610549068,YES,8/1/14,,1263,P.O. Box 900,,Radcliff,KY,40159,
67802,"The S/L/A/M Collaborative, Inc.",,CT,NO,YES,NO,NO,60950562,YES,8/4/14,,21460,80 Glastonbury Boulevard,,Glastonbury,CT,6033,
74978,Howard Baer Inc,,TN,NO,YES,NO,NO,370983017,YES,8/4/14,,21491,1301 foster Ave,,Nashville,TN,37210,
25655,ascot enterprises inc,alan,IN,NO,NO,NO,NO,351381338,YES,8/5/14,,41553,503 south main street,,nappanee,IN,46550,
90637,"The Finish Line, Inc.",,IN,NO,NO,NO,NO,351537210,YES,8/5/14,,41588,3308 N. Mitthoeffer Road ,,Indianapolis,IN,46227,
62500,SCANA Corporation,Judith Verona,SC,NO,NO,NO,NO,570784499,YES,8/6/14,,41549,100 SCANA Parkway,,Cayce,SC,29033,3712
22294,Babcock Power Inc.,,MA,NO,NO,NO,NO,43719625,YES,8/6/14,,41573,6 Kimball Lane,Suite 210,Lynnfield,MA,1940,
90722,Babcock Power Inc.,,DE,NO,NO,NO,NO,43719625,YES,8/6/14,,41573,6 Kimball Lane,Suite 210,Lynnfield,MA,1940,
27982,"Mesa Industries, Inc.",,OH,NO,NO,NO,NO,952563245,YES,8/7/14,,11348,4141 Airport Road,,Cincinnati,OH,45226,
84244,Trinity Health,,ND,NO,YES,NO,NO,450226558,YES,8/7/14,,41642,20 Burdick Expressway West,,Minot,ND,58701,
89174,Walsh Construction Co.,WCC Family Healthcare Plan,OR,NO,NO,NO,NO,930633107,YES,8/7/14,,41647,2905 SW First Avenue,,Portland,OR,97201,
99386,Paramount Advantage,Paramount Advantage,OH,YES,NO,NO,NO,203376102,YES,8/8/14,,727,1901 Indian Wood Circle,,Maumee,OH,43537,
96758,Paxton Media Group LLC,Anthem BC/BS,KY,NO,NO,NO,NO,610301090,YES,8/12/14,,41683,201 South 4th Street,,Paducah,KY,42003,
94607,"Von Maur, Inc.",,IA,NO,NO,NO,NO,420465860,YES,8/12/14,,41617,6565 Brady St,,Davenport ,IA,52806,
79870,"Advantage Resourcing America, Inc.",,DE,NO,NO,NO,NO,364402966,YES,8/13/14,,41708,220 Norwood Park South,,Norwood,MA,2062,
23331,NewBridge Bank,NewBridge Bank,NC,NO,NO,NO,NO,560515961,YES,8/13/14,,41702,1501 Highwoods Blvd,Suite 400,Greensboro,NC,27410,
77309,"Hyland Software, Inc.",Debbie Connelly,OH,YES,NO,NO,NO,341699247,NO,8/14/14,,41727,28501 Clemens Road,,Westlake,OH,44145,
53760,exp US Services Inc,Chantal Mercier,IL,NO,NO,NO,NO,460523964,YES,8/15/14,,41607,205 North Michigan Avenue,suite 3600,Chicago,IL,60601,5924
31330,Riverhead Building Supply,,NY,NO,NO,NO,NO,112238519,YES,8/15/14,,41731,250 David Court,,Calverton,NY,11933,
98246,"National Coatings & Supplies, Inc.",,NC,NO,NO,NO,NO,263594506,NO,8/18/14,,41590,4900 Falls of Neuse Rd,Suite 150,Raleigh,NC,27609,
50572,"White Oak Management, Inc.",,SC,NO,NO,NO,NO,621099917,YES,8/19/14,,41668,PO Box 3347,,Spartanburg,SC,29304,
95672,"Frank Miller Lumber Company, Inc.",,IN,NO,NO,NO,NO,351076932,YES,8/20/14,,21539,1690 Frank Miller Road,,Union City,IN,47390,
44333,Medical Services of America,Medical Services of America Employee Health Benefit Plan & Trust,SC,NO,NO,NO,NO,540950139,YES,8/20/14,,41822,PO Box 2431,,Lexington,SC,29072,
61093,"Inovalon, Inc",,MD,YES,YES,NO,NO,711017974,YES,8/21/14,,41850,4321 Collington Road,,Bowie,MD,20716,
12921,"Valmet, Inc.",,DE,NO,NO,NO,NO,561508400,YES,8/21/14,,41611,2900 Courtyards Drive,,Norcross,GA,30071,
59807,Special Agents Mutual Benefit Association,SAMBA Health Benefit Plan,DC,NO,NO,NO,NO,521074154,YES,8/21/14,,1259,11301 Old Georgetown Rd,,Rockville,MD,20852,2800
71586,G6 Hospitality LLC,,TX,NO,NO,NO,NO,770086501,YES,8/22/14,,41898,4001 International Pkwy,,Carrollton,TX,75007,
76675,Dell Marketing LP,TPA Issuer,TX,YES,YES,NO,NO,742616805,YES,8/22/14,,41903,2300 W Plano Pkwy,,Plano,TX,75075,
48070,"Shiloh Industries, Inc.",,DE,NO,NO,NO,NO,510347683,YES,8/26/14,,21488,880 Stee Drive,,Valley City,OH,44280,
22254,Mountaire Corporation,Lewis Marketing Group,AR,NO,NO,NO,NO,710361768,YES,8/27/14,,21469,1901 Napa Valley Dr.,,Little Rock,AR,72212,
80001,"Vaagen Bros. Lumber, Inc.",,WA,NO,NO,NO,NO,910862262,YES,8/28/14,,21521,565 West 5th,,Colville,WA,99114,
76410,AS America,,NJ,NO,NO,NO,NO,260887443,YES,8/28/14,,41977,1 Centennial Avenue ,,Piscataway,NJ,8854,
67253,Kirby Corporation,,NE,NO,NO,NO,NO,741884980,YES,8/28/14,,11360,55 Waugh Drive,Suite 1000,Houston,TX,77064,
45302,"Jack's Family Restaurants, Inc.",,AL,NO,NO,NO,NO,630440641,YES,8/28/14,,42002,124 West Oxmoor Road,,Birmingham,AL,35209,
28408,METRO METALS NORTHWEST INC,,OR,NO,NO,NO,NO,931270871,YES,8/29/14,,42007,5611 NE COLUMBIA BLVD ,,PORTLAND ,OR,97218,
91442,State Law Enforcement Bargaining Council,State Law Enforcement Bargaining Council,NE,NO,NO,NO,NO,363789851,YES,8/29/14,,42004,5621 NW 1st Street,Suite 104,Lincoln,NE,68521,
76477,Catawba Valley Medical Center,,NC,NO,NO,NO,NO,560789196,YES,8/29/14,,41994,810 Fairgrove Ch Rd SE,,Hickory,NC,28602,
97855,USD 512 Shawnee Mission School District,USD 512 Shawnee Mission School District,KS,NO,NO,NO,NO,480764907,YES,8/29/14,,42006,7235 Antioch Rd,,Shawnee Mission,KS,66204,
55592,"Baker Boy Bake Shop, Inc.",,ND,NO,YES,NO,NO,450305551,YES,8/29/14,,42014,170 GTA Drive,,Dickinson,ND,58601,
72737,"Ivey Mechanical Company, LLC",Teresa Shaw,MS,NO,NO,NO,NO,810584608,YES,9/2/14,,41957,514 N Wells ST,,Kosciusko,MS,39090,
21250,"CAID Industries, Inc.",,AZ,NO,NO,NO,NO,860081986,YES,9/2/14,,41869,2275 E. Ganley Rd,,Tucson,AZ,85706,
84313,Schoenecker's Inc.,,MN,NO,NO,NO,NO,410688799,YES,9/2/14,,42032,7630 Bush Lake Rd.,,Edina,MN,55439,
66496,"Cheyenne Newspapers,Inc",,WY,NO,YES,NO,NO,830110064,YES,9/2/14,,41974,702 W. Lincolnway,,Cheyenne,WY,82001,
65941,"The Benefit Group, Inc.","The Benefit Group, Inc.",NE,NO,YES,NO,NO,470720154,YES,9/2/14,,42055,11906 Arbor Street,Suite 100,Omaha,NE,68144,
15077,"Mitsubishi Motors North America, Inc-Manufacturing",,IL,NO,NO,NO,NO,953673256,YES,9/3/14,,42010,100 N. Mitsubishi Motorway,,Normal,IL,61761,
27348,"All States Ag Parts, Inc",,SD,NO,NO,NO,NO,460443140,YES,9/4/14,,1124,E1140 State Road 170,,Downing,WI,54734,
12593,lutheran medical center,,NY,NO,YES,NO,NO,111839567,YES,9/4/14,,52078,5800 third ave,,brooklyn,NY,11220,
28845,Protective Life Corporation,,AL,NO,NO,NO,NO,952492236,YES,9/4/14,,1290,2801 Highway 280 South,,Birmingham,AL,35223,
39441,Thompson Construction Group,,SC,NO,NO,NO,NO,570836917,YES,9/4/14,,42038,100 N Main Street,,Sumter,SC,29150,
71826,City of Lakeland,City of Lakeland,FL,NO,NO,NO,NO,596000354,YES,9/5/14,,41665,520 N Lake Parker Avenue,,Lakeland,FL,33801,
81443,Nrinsurance Inc,www.nrinsurance.org,FL,YES,YES,NO,NO,453193382,YES,9/8/14,,41661,121 South Orange Avenue,Suite 1510,Orlando,FL,32801,3241
46262,"Vail Rubber Works, Inc.","Vail Rubber Works, Inc.",MI,NO,NO,NO,NO,381124750,YES,9/9/14,,72224,521 Langley Avenue,,St. Joseph,MI,49085,64
42107,Wornick Foods,The Wornick Company,OH,NO,NO,NO,NO,300225741,YES,9/10/14,,41864,4700 Creek Road,,Cincinnati,OH,45242,
89461,"Bowlin Group, LLC","Bowlin Group, LL C",KY,NO,YES,NO,NO,200339620,YES,9/10/14,,52104,12200 Chandler Drive,,Walton,KY,41094,
63920,Martin's Super Markets Inc.,,IN,NO,NO,NO,NO,351171728,YES,9/11/14,,41559,P.O. Box 2709,,South Bend,IN,46680,
98415,Schwartz Brothers Restaurants,,WA,NO,YES,NO,NO,201335083,YES,9/11/14,,72252,325 118th Ave SE,Suite 106,Bellevue,WA,98005,
76591,Detroit Diesel Corporation,Pam Duncan,DE,NO,NO,NO,NO,382772023,YES,9/11/14,,52168,4747 N. Channel Avenue,,Portland,OR,97217,
90667,Daimler Trucks North America,,DE,NO,NO,NO,NO,930790608,YES,9/11/14,,52169,4747 N. Channel Avenue,,Portland,OR,97217,
90217,"GFSI, Inc",,KS,NO,NO,NO,NO,742810748,YES,9/11/14,,52171,9700 Commerce Pkwy,,Lenexa,KS,66219,
50935,OrthoPediatrics Corp,OrthoPediatrics Corp,DE,NO,YES,NO,NO,200784096,YES,9/11/14,,11352,2850 Frontier Dr,,Warsaw,IN,46580,
48150,"William A. Hazel, Inc.",,VA,NO,NO,NO,NO,540753932,YES,9/11/14,,72261,4305 Hazrl Park Ct,,Chantilly,VA,20151,
60893,"Doskocil Manufacturing Company, Inc",,TX,NO,NO,NO,NO,751281683,YES,9/11/14,,72303,2300 E. Randol Mill Road,,Arlington,TX,76011,
11299,Performance Inc.,Performance Inc,NC,NO,NO,NO,NO,561319334,YES,9/12/14,,52166,144 Old Lystra Road,,Chapel Hill,NC,27517,
42798,Garrett County Memorial Hospital,,MD,NO,NO,NO,NO,526002795,YES,9/12/14,,82319,251 North Fourth Street,,Oakland,MD,21550,
14902,Chester A. Asher Inc.,Ashers Chocolates,PA,NO,YES,NO,NO,231639827,YES,9/12/14,,82320,80 Wambold Road,,Souderton,PA,18964,
46633,BD of Trustees Patriot Retirees VEBA  ,,VA,NO,NO,NO,NO,463070420,YES,9/15/14,,42021,"18354 Quantico Gateway Drive, Suite 200",,Triangle,VA,22172,1779
21280,The Horton Fruit Company,The Horton Fruit Company,KY,NO,YES,NO,NO,610559885,YES,9/15/14,,41679,4701 Jennings Lane,,Louisville,KY,40218,
15971,"Roquette America, Inc.",,IA,NO,NO,NO,NO,133010351,YES,9/15/14,,82376,1417 Exchange St.,,Keokuk,IA,52632,
11908,The Children's Hospital Corporation,,MA,NO,NO,NO,NO,42774441,YES,9/16/14,,82399,300 Longwood Ave,,Boston,MA,2115,
13795,Montefiore Insurance Company Inc.,Montefiore Insurance Company Inc.,NY,YES,YES,NO,NO,320436594,YES,9/16/14,,1239,111 East 210 Street,,Bronx,NY,10467,
86601,Wilkes University,,PA,NO,NO,NO,NO,240795506,YES,9/17/14,,72291,184 South Main Street,,Wilkes-Barre,PA,18766,
