HIOS_ISSUER_ID,ISSR_LGL_NAME,MarketingName,State,image_url_1
88299,United American Insurance Co,,MA,http://www.insurancelevel.com/company/logo/united-american.gif
88314,Freedom Life Insurance Company of America,,SC,http://www.mylesthurston.com/wp-content/uploads/2012/03/Financial-Freedom-1.jpg
88324,The Ohio National Life Insurance Company,,NJ,https://50.87.187.213/wp-content/uploads/2014/08/Ohio-National-3.png
88335,Renaissance Life & Health Insurance Company of America,,HI,http://s3.amazonaws.com/s3.consumersadvocate.org/mongo/companies/logos/530d/6294/7765/6239/7305/0000/original/Renaissance-Dental.jpg?1393393088
88340,Consumers Life Insurance Company,,GA,http://www.getyouradvantage.com/images/carrier-logos/Consumers-Life-Insurance.jpg
88342,Transamerica Life Insurance Company,,DC,http://www.medicaremall.com/wp-content/uploads/2011/02/transamerica-logo.png
88345,Aegis Security Insurance Company,,ID,http://www.thecolonialgroup.com/images/carriers/logo_aegis.jpg
88358,"Sierra Health and Life Insurance Company, Inc.",,ID,https://static.ehealthinsurance.com/ehealthinsurance/CarrierProfile/logos/88128300.gif
88370,Everence Insurance Company,Everence Insurance Company,VA,http://www.underconsideration.com/brandnew/archives/everence_logo.gif
88372,American Republic Insurance Company,,NJ,http://www.americanrepublic.com/images/aric-logo.png
88380,"HealthKeepers, Inc.","HealthKeepers, Inc.",VA,http://www.seeklogo.com/images/A/Anthem_Blue_Cross_Blue_Shield-logo-607881AF29-seeklogo.com.gif
88382,Ameritas Life Insurance Corp.,,UT,http://www.insurancelevel.com/company/logo/ameritas-life-ins.jpg
88383,Standard Security Life,,GA,http://ww1.prweb.com/prfiles/2014/06/26/11977699/StandardSecurity_logo.jpg
88415,AMERICAN COMMUNITY MUTUAL INSURANCE COMPANY,,TX,http://www.getyouradvantage.com/images/carrier-logos/American-Community.jpg
88418,"Health Net of Arizona, Inc","Health Net of Arizona, Inc",AZ,http://opa.ahsc.arizona.edu/sites/opa.ahsc.arizona.edu/files/uploads/VERT_ARIZHN_COL_0.jpg
88423,Wilton Reassurance Company,,IA,http://www.freekymonkey.com/pictures/aa676a.JPG
88426,"Humana Insurance Company, Inc.",Humana,DE,http://www.wilsonfiquettdental.com/wp-content/uploads/2013/03/humana-logo.jpg
88459,United Teachers Associates,,MD,http://utaic.com/Portals/5/UTA_PMS_logo.png
88481,American Sentinel Insurance Company,,IN,http://medicareinsurancetexas.com/inc/images/logo-sentinel-life.jpg
88499,"National Union Fire Insurance Company of Pittsburgh, Pa.",,WI,http://www.sec.gov/Archives/edgar/containers/fix044/1087961/000119312506255339/g30533page12.jpg
88517,Liberty National Life Insurance Co,,NE,http://www.preciseleads.com/images/integrationLogos/liberty-national-life-insurance.gif
88544,MAMSI Life and Health Insurance Company,MAMSI Life and Health Insurance Company,GA,http://www.myurgentcare.com/content/images/insurances/mamsi_logo.gif
88582,Health Insurance Plan of Greater New York,EmblemHealth,NY,http://www.ci-portal.de/wp-content/uploads/emblemhealth.jpg
88596,The United States Life Ins. Co. in the City of New York,,DC,http://logonoid.com/images/transamerica-logo.png
88635,American Income Life Insurance Co,,PR,http://www.fopohio.org/images/AIL%20Logo.png
88655,Perico Life Insurance Company,,FL,http://www.trademarkia.com/services/logo.ashx?sid=85113855
88667,Metropolitan Life Insurance Company,MetLife,NE,http://www.huntlogo.com/wp-content/uploads/2011/12/Metlife-logo.jpg
88671,Dentegra Insurance Company,,NV,http://logosdatabase.com/logoimages/76142836.jpg
88678,UnitedHealthcare Insurance Company,UnitedHealthcare,IA,http://wheelhc.com/assets/img/Major_Insurance_Plans_Logos/05-UnitedHealthCare.PNG
88713,Nippon Life Insurance Company of America,Nippon Life Benefits,NY,http://www.brandsoftheworld.com/sites/default/files/styles/logo-thumbnail/public/0002/6913/brand.gif
88714,"Dental Choice, Inc.",,KY,http://d1l9wtg77iuzz5.cloudfront.net/assets/2069/25235/original_Mount_Royal_Dental_Choice_Logo.jpg?1336420537
88715,National Guardian Life Insurance Company,NATIONAL GUARDIAN LIFE INSURANCE COMPANY,WI,http://www.alzwisc.org/images/wr%20logos/NGLIC%20(Plum%20Logo).jpg
88721,United of Omaha Life Insurance Company,United of Omaha Life Insurance Company,OR,https://www.immediateannuities.com/images/logos-insco/united-omaha.jpg
88726,Liberty National Life Insurance Co,,MA,http://www.preciseleads.com/images/integrationLogos/liberty-national-life-insurance.gif
88732,"UnitedHealthcare of Kentucky, Ltd",,KY,http://www.benefitsgrouplex.com/images/logo_united_healthcare.gif
88735,"Kaiser Foundation Health Plan of Mid-Atlantic States, Inc.",,VA,http://img.docstoccdn.com/thumb/orig/22980443.png
88756,BCS Insurance Company,,DE,https://pbs.twimg.com/profile_images/1866386635/bcs_facebook_logo_400x400.jpg
88774,Central United Life Insurance Company,,NJ,http://www.manhattanlife.com/Portals/0/LayerSlider3D/490/cul.png
88795,The Ohio National Life Insurance Company,,PA,https://50.87.187.213/wp-content/uploads/2014/08/Ohio-National-3.png
88806,"Fallon Community Health Plan, Inc.",Fallon Community Health Plan,MA,http://www.healthinsurancecompanies.org/images/providers/fallon-logo.png
88811,United Teachers Associates,,WY,http://utaic.com/Portals/5/UTA_PMS_logo.png
88818,Security Life Insurance Company of America,,NJ,http://www.securitylife.com/images/logos/security-life-logo.png?sfvrsn=8
88824,PacifiCare Life and Health Insurance Co,,KY,http://upload.wikimedia.org/wikipedia/commons/4/43/Pacificare.gif
88848,Connecticut Carpenters Health Fund,,CT,http://www.ctcarpentersfunds.org/ccbf/Logo.jpg
88889,Globe Life and Accident Insurance Co,,TN,http://media.glassdoor.com/sqll/282144/globe-life-and-accident-insurance-company-squarelogo.png
88893,Banner Life Insurance Company,,MD,http://www.goodfinancialcents.com/wp-content/uploads/2015/02/banner-life-insurance-company-logo.gif
88925,"University of Arizona Health Plans-University Healthcare, Inc.",University of Arizona Health Plans - University Healthcare Marketplace,AZ,http://photos.prnewswire.com/prn/20130923/NY83708LOGO
88950,"ConnectiCare of Massachusetts, Inc.","ConnectiCare of Massachusetts, Inc.",MA,http://www.woodwardinsurance.org/images/CCLogo.jpg
88951,Companion Life Insurance Company,Companion Life Insurance Company ,NV,http://www.newhorizonsmktg.com/images/CompanyLogos/companion-life.png
88952,Ameritas Life Insurance Corp.,,RI,http://www.insurancelevel.com/company/logo/ameritas-life-ins.jpg
88985,Transamerica Life Insurance Company,,OR,http://www.medicaremall.com/wp-content/uploads/2011/02/transamerica-logo.png
89022,Transamerica Life Insurance Company,,NV,http://www.medicaremall.com/wp-content/uploads/2011/02/transamerica-logo.png
89026,General American Life Insurance Company,,MO,http://www.insurancelevel.com/company/logo/american-general.gif
89027,AMERICAN COMMUNITY MUTUAL INSURANCE COMPANY,,IA,http://www.getyouradvantage.com/images/carrier-logos/American-Community.jpg
89029,Time Insurance Company,Assurant Health,MI,http://www.rehabilitation-center.org/wp-content/uploads/2012/08/Assurant-Health.jpg
89051,TransAmerica Premier Life Insurance,,UT,http://www.firstcommand.com/img/providers/transamerica.png
89071,HCC Life Insurance Company,,RI,http://www.hcc.com/portals/0/subsites/hcclife/News/images/newlogo111_logo.gif
89077,Liberty National Life Insurance Co,,OK,http://www.preciseleads.com/images/integrationLogos/liberty-national-life-insurance.gif
89091,"Anthem Insurance Companies, Inc.",,CO,https://consumeraffairs.global.ssl.fastly.net/files/logos/anthem_logo_813.jpg
89106,UnitedHealthcare Life Insurance Company,,WI,http://www.equitamedicaresupplementleads.com/images/stories/unitedhealthcare_logo.jpg
89117,"Humana Insurance Company of Kentucky, Inc. ",,IA,http://www.insuranceproviders.com/Images/360healthbystate_doc_647d9071.jpg
89130,"HPHC Insurance Company, Inc.",,CT,https://www.harvardpilgrim.org/pls/portal/url/ITEM/6A62F495FDAA40BEB64F6476E9804B51
89140,Allianz Life Insurance Company of North America,,TN,http://scherrerfinancial.com/images/Allianz.gif
89142,AMERICAN FIDELITY ASSURANCE COMPANY,,NJ,http://www.insurancelevel.com/company/logo/american-fidelity.jpg
89156,Standard Security Life,,NE,http://ww1.prweb.com/prfiles/2014/06/26/11977699/StandardSecurity_logo.jpg
89159,"FirstFleet, Inc.","FirstFleet, Inc.",TN,http://www.truckingtruth.com/trucking-companies/tc-logos/first-fleet-logo.jpg
89163,"Vaughan Foods, Inc.",,OK,http://www.tocarjunk.com/logo/vaughanfood.jpg
89164,United of Omaha Life Insurance Company,,NY,https://www.immediateannuities.com/images/logos-insco/united-omaha.jpg
89172,United of Omaha Life Insurance Company,,DE,https://www.immediateannuities.com/images/logos-insco/united-omaha.jpg
89174,Walsh Construction Co.,WCC Family Healthcare Plan,OR,http://kkoh.in/wp-content/uploads/2014/12/Family-Health-Plan-TPA.jpg
89190,FFE RR Test Issuer 596,FFE RR Test Issuer 596,WA,http://2.bp.blogspot.com/-fl5ducujvyA/T8k9NOU6DQI/AAAAAAAABoo/9qzh2648pqQ/s1600/karate-do-kung-fu-shaolin-te-ashi-do+(591)-1-10.JPG
89209,Metropolitan Life Insurance Company,,MD,http://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Metlife_1970.png/180px-Metlife_1970.png
89217,Aetna Life Insurance Company,Aetna,NJ,http://img.zanda.com/item/18070410000098/1024x768/Aetna_logo.jpg
89219,John Alden Life Insurance Company,Assurant Health,LA,http://www.rehabilitation-center.org/wp-content/uploads/2012/08/Assurant-Health.jpg
89234,All Savers Insurance Company,,NY,https://myallsaversmember.com/filestore/%7B7151ca57-92be-41aa-8557-b09de24ee5dc%7D/CMS/Graphics/logo_member.png
89242,Optima Health Insurance Company,,VA,http://bobcrosslandinsurance.com/img/logos/optima%20health.jpg
89264,"Blue Cross and Blue Shield of Arizona, Inc.",,AZ,http://www.metedu.org/rcac/images/PROGRAM%20Blue%20Cross%20LOGO%20BCBSAZ+Logo_blue_black%5B1%5D.jpg
89269,Philadelphia American Life Insurance Company,,IL,http://www.pijarinsurance.com/images/partners/philadelphia.jpg
89281,BEST Life and Health Insurance Company,BEST Life,SC,http://hersheys.newslinevine.com/images/full/best_life_logo.jpg
89292,TransAmerica Premier Life Insurance,,HI,http://www.firstcommand.com/img/providers/transamerica.png
89299,CGI test company 1,,AL,http://blog.executivebiz.com/wp-content/uploads/2013/07/CGI-logo-ExecutiveMosaic.jpeg
89340,TransAmerica Premier Life Insurance,,VT,http://www.firstcommand.com/img/providers/transamerica.png
89357,World Insurance Company,,TN,"http://1-ps.googleusercontent.com/h/www.world-insurance-companies.com/uploads/9/1/6/6/9166349/x8305192.jpg,q1379368825.pagespeed.ic.QmX5Mmz2d-.jpg"
89364,Sanford Health Plan,Sanford Health Plan,ND,http://sanfordhealthplan.org/_styles/images/footer_logo.jpg
89365,Federated Mutual Insurance Company,,AR,http://www.themla.com/Graphics/BigFederatedInsurance.jpg
89453,Principal Life Insurance Company,Principal Life Insurance Company,DC,http://acceleratemn.com/wp-content/uploads/2012/03/principal+financial.jpg
89455,BCS Insurance Company,,IL,https://pbs.twimg.com/profile_images/1866386635/bcs_facebook_logo_400x400.jpg
89461,"Bowlin Group, LLC","Bowlin Group, LL C",KY,http://www.salemhalifax.com/joomla/images/bowlin_logo.gif
89467,Liberty National Life Insurance Co,,MO,http://www.preciseleads.com/images/integrationLogos/liberty-national-life-insurance.gif
89473,AMERICAN COMMUNITY MUTUAL INSURANCE COMPANY,,MD,http://www.getyouradvantage.com/images/carrier-logos/American-Community.jpg
89479,New York Life Insurance Co.,,GU,http://logonoid.com/images/new-york-life-logo.png
89498,"UnitedHealthcare Plan of the River Valley, Inc.",UnitedHealthcare,VA,http://wheelhc.com/assets/img/Major_Insurance_Plans_Logos/05-UnitedHealthCare.PNG
89499,"Landauer, Inc.","Landauer, Inc.",IL,http://i2.cdn.turner.com/money/.element/img/1.0/sections/mag/fsb/fsb100/2009/snapshots/landauer_inc_logo.jpg
89506,"Community Care Health Plan, Inc.",,CA,http://cchealthplan.org/wp-content/themes/cchp/images/logo.png
89511,Unimerica Insurance Company,,NE,http://www.insurance-wholesalers.com/AetnaLogoColorproc.jpg
89531,Ullico Casualty Company,,FL,http://ww1.prweb.com/prfiles/2012/09/19/9920040/gI_86010_Risk%20Innovator%20Logo.JPG
89542,Offshore Group,Kenneth Stockel,TX,http://i1.wp.com/maroelamedia.co.za/wp-content/uploads/2012/04/network_logo_up.jpg
89559,"Humana Insurance Company of Kentucky, Inc. ",,ND,http://www.insuranceproviders.com/Images/360healthbystate_doc_647d9071.jpg
89586,"Amedisys Holding, LLC",Amedisys,LA,http://fm.cnbc.com/applications/cnbc.com/resources/img/editorial/2014/03/28/101536007-6203addd85e78a6ce677690e3c99bc73ec3e50eb.530x298.jpg?v=1396042218
89587,Golden Rule Insurance Company,UnitedHealthOne,DE,http://healthplanorange.com/images/logos/logo-United-Healthcare.jpg
89617,Principal Life Insurance Company,Principal Life Insurance Company,IA,http://acceleratemn.com/wp-content/uploads/2012/03/principal+financial.jpg
89622,Thrivent Financial for Lutherans,,IL,http://2.bp.blogspot.com/_DmtdGP6kzMQ/S7jkzluNHnI/AAAAAAAAN44/0tUqR9RpOBw/s1600/logo-ThriventFinancial.gif
89636,Liberty National Life Insurance Co,,CT,http://www.preciseleads.com/images/integrationLogos/liberty-national-life-insurance.gif
89643,National Foundation  Life Insurance,,MT,http://cmprsapaceawards.com/Portals/paceawards/Images/Pictures/JACKSON-NLIC-RGB.jpg
89674,Premier Access Insurance Company,,PA,https://westernhealthadvantage.files.wordpress.com/2011/12/premieraccesslogo.jpg?w=300&h=188
89706,Pan-American Life Insurance Company,,AZ,http://www.ecumgu.com/images/Logo-Pan-Amrican-Seguros-Colombia.jpg
89724,Group Benefit Services Inc.,Group Benefit Services,WY,http://www.trademarkia.com/logo-images/group-benefit-services/gbs-group-benefit-services-77898850.jpg
89728,John Alden Life Insurance Company,Assurant Health,SC,http://www.rehabilitation-center.org/wp-content/uploads/2012/08/Assurant-Health.jpg
89732,PacifiCare Life and Health Insurance Co,,VA,http://upload.wikimedia.org/wikipedia/commons/4/43/Pacificare.gif
89737,UnitedHealthcare Insurance Company of New York,UnitedHealthcare Insurance Company of New York,TX,http://www.elbertins.com/images/united_health_care_logo.gif
89745,Protective Life Insurance Company,,FL,http://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/assets/v3/editorial/0/c2/0c216363-5a62-5e32-a893-8c4302ea46c2/538fd48c023cd.preview-620.jpg
89748,AMERICAN COMMUNITY MUTUAL INSURANCE COMPANY,,NE,http://www.getyouradvantage.com/images/carrier-logos/American-Community.jpg
89764,Knights of Columbus,,TX,https://keenforgod.files.wordpress.com/2014/12/kofc-logo-jpg.jpg
89767,The Prudential Insurance Company of America,,OK,http://www.trademarkia.com/logo-images/prudential-insurance-company-of-america/prudential-bank-74153058.jpg
89819,TRUASSURE INSURANCE COMPANY,TRUASSURE INSURANCE COMPANY,OH,
89846,MVP Health Services Corp.,,NY,http://www.shepherdhome.org/Portals/0/United%20Way%20Logo.jpg
89851,BCS Insurance Company,,TN,https://pbs.twimg.com/profile_images/1866386635/bcs_facebook_logo_400x400.jpg
89854,"Highmark, Inc.",,PA,http://www.sas.com/images/success/highmark_fraud/highmark_logo.gif
89894,MetLife Insurance Company of Connecticut,,OK,http://www.trademarkia.com/logo-images/metropolitan-life-insurance-company/metlife-investors-select-variable-annuity-77311426.jpg
89896,"Highmark West Virginia, Inc.",Highmark Blue Cross Blue Shield West Virginia,WV,http://wvmetronews.com/wordpress/wp-content/uploads/2013/10/Highmark-Logo.jpg
89897,Avista Corporation,,WA,http://upload.wikimedia.org/wikipedia/en/f/f9/Avista_company_logo.jpg
89901,Everence Insurance Company,Everence Insurance Company,IL,http://www.underconsideration.com/brandnew/archives/everence_logo.gif
89920,The United States Life Ins. Co. in the City of New York,,LA,http://logonoid.com/images/transamerica-logo.png
89942,Kaiser Foundation Health Plan of Georgia,Kaiser Permanente,GA,http://www.theweedstreetjournal.com/wp-content/uploads/2010/09/kaiser_permanente_logo.jpg
89945,Philadelphia American Life Insurance Co,,TN,http://www.pijarinsurance.com/images/partners/philadelphia.jpg
89947,TRUASSURE INSURANCE COMPANY,TruAssure Insurance Company,PR,
89951,"Humana Health Plan, Inc.",Humana,NE,http://www.wilsonfiquettdental.com/wp-content/uploads/2013/03/humana-logo.jpg
89953,Union Security Insurance Company,Assurant Employee Benefits,OK,http://www.assurantemployeebenefits.com/wps/themes/html/Assurant/assets/images/btns/logo.gif
89958,Freedom Life Insurance,,PA,http://www.mdpreferredservices.com/images/profiles/F55F-E-CMYK.jpg
89983,North Jersey Municipal Employee Benefit Fund,,NJ,https://prism-assoc.org/memberOrgProfilePicture/4138d5d7e19d727d12176f19.jpg
90000,Union Fidelity Life Insurance Company,,NJ,http://www.trademarkia.com/logo-images/financial-holding-corporation/united-fidelity-life-insurance-company-85646975.jpg
90010,Tufts Associated Health Maintenance Org,,RI,http://www.trademarkia.com/logo-images/tufts-associated-health-maintenance-organization/tufts-health-plan-75524298.jpg
90017,New York Life Insurance Co.,,HI,http://logonoid.com/images/new-york-life-logo.png
90025,Cigna Health and Life Insurance Company,,OR,https://lh4.googleusercontent.com/-cqRR-y6ELDk/TW-5wpmCPjI/AAAAAAAAAqs/Dgf9YZz67x4/s1600/cigna-health-insurance-logo.jpg
90028,BCBS of Wisconsin(Anthem BCBS),Anthem Blue Cross and Blue Shield,WI,http://www.brandsoftheworld.com/sites/default/files/styles/logo-original-577x577/public/0019/0488/brand.gif
90065,WTS International Inc.,,DC,http://www.primeeng.com/wp-content/uploads/2014/01/wts-logo-810x456.jpg
90092,American Specialty Health Insurance Company,,OR,http://www.seeklogo.com/images/A/American_Specialty_Health_Insurance-logo-41B2744B07-seeklogo.com.gif
90099,American General Life and Accident Insurance Company,,SC,http://rockymountnccoc.weblinkconnect.com/CWT/external/wcpages/wcmedia/images/American%20General%20Logo.JPG
90106,Dentegra Insurance Company,Dentegra Insurance Company,ND,http://logosdatabase.com/logoimages/76142836.jpg
90117,UnitedHealthcare Insurance Company,UnitedHealthcare,RI,http://wheelhc.com/assets/img/Major_Insurance_Plans_Logos/05-UnitedHealthCare.PNG
90129,State Farm Mutual Automobile Ins. Co.,,IA,http://www.knowmore.org/wiki/images/e/ed/State_Farm_Mutual_Automobile_Insurance_Company-logo.png
90142,The Lincoln National Life Insurance Company,Lincoln Financial Group,NE,http://images.all-free-download.com/images/graphiclarge/lincoln_financial_group_67648.jpg
90169,UnitedHealthcare Life Insurance Company,,AZ,http://www.equitamedicaresupplementleads.com/images/stories/unitedhealthcare_logo.jpg
90175,UnitedHealthcare Insurance Company,UnitedHealthcare,OR,http://wheelhc.com/assets/img/Major_Insurance_Plans_Logos/05-UnitedHealthCare.PNG
90186,National Foundation Life Insurance Company,,MA,https://ektron.nationallifegroup.com/uploadedImages/Logo_NationalLifeGroup.jpg
90214,UnitedHealthcare Insurance Company,UnitedHealthcare,ME,http://wheelhc.com/assets/img/Major_Insurance_Plans_Logos/05-UnitedHealthCare.PNG
90217,"GFSI, Inc",,KS,http://www.mygfsi.com/images/mygfsi/news-resources/2015_GFSI_FORUM_COMBINED_COLOUR.png
90222,American States Insurance Company,,NY,http://upload.wikimedia.org/wikipedia/en/thumb/c/cc/American_National_Insurance_Co_%28anico%29_Logo.svg/180px-American_National_Insurance_Co_%28anico%29_Logo.svg.png
90240,American Heritage Life Insurance Company,,NM,http://www.ngai.net/wp-content/uploads/2011/04/family-heritage_logo-300x86.jpg
90249,Standard Life and Accident Insurance Company,,ND,https://www.dignityplanning.com/standardlife/images/SLAICO-LOGO-COLOR_WITHPATH1_NO-CITY.gif
90264,Ameritas Life Insurance Corp.,Ameritas Life Insurance Corp. ,AZ,http://www.insurancelevel.com/company/logo/ameritas-life-ins.jpg
90272,"Sierra Health and Life Insurance Company, Inc.",,DE,https://static.ehealthinsurance.com/ehealthinsurance/CarrierProfile/logos/88128300.gif
90296,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",,MD,http://img.docstoccdn.com/thumb/orig/22980443.png
90303,Renaissance Life & Health Insurance Company of America,Renaissance Dental,TN,http://s3.amazonaws.com/s3.consumersadvocate.org/mongo/companies/logos/530d/6294/7765/6239/7305/0000/original/Renaissance-Dental.jpg?1393393088
90305,UNICARE Life & Health Insurance Company,,WA,http://www.nextdoorchiro.com/images/Insurance-Logos.jpg
90335,Union Security Insurance Company,Assurant Health,IL,http://www.rehabilitation-center.org/wp-content/uploads/2012/08/Assurant-Health.jpg
90350,Liberty National Life Insurance Co,,WA,http://www.preciseleads.com/images/integrationLogos/liberty-national-life-insurance.gif
90359,State Farm Mutual Automobile Ins. Co.,,WA,http://www.knowmore.org/wiki/images/e/ed/State_Farm_Mutual_Automobile_Insurance_Company-logo.png
90377,Teachers Protective Mutual Life,,OH,http://bloximages.newyork1.vip.townnews.com/lancasteronline.com/content/tncms/assets/v3/editorial/d/13/d135f200-b555-11e5-82b4-9f64c61eefeb/568e88771bb0e.image.jpg
90402,Guardian Life Insurance Company of America,Guardian,TN,http://icould.com/files/2012/01/guardian-logo.jpg
90424,American General Life Insurance Company,,AR,http://www.insurancelevel.com/company/logo/american-general.gif
90425,Investors Life Insurance Company of North America,,RI,http://www.trademarkia.com/logo-images/financial-holding-corporation/investors-life-insurance-company-of-north-america-85647506.jpg
90441,Wilton Reassurance Company,,ID,http://www.freekymonkey.com/pictures/aa676a.JPG
90447,American Medical Security Life Insurance Company,,AZ,http://medicareinsurancetexas.com/inc/images/logo-sentinel-life.jpg
90453,Principal Life Insurance Company,Principal Life Insurance Company,TX,http://acceleratemn.com/wp-content/uploads/2012/03/principal+financial.jpg
90460,United of Omaha Life Insurance Company,,ND,https://www.immediateannuities.com/images/logos-insco/united-omaha.jpg
90470,Starr Indemnity & Liability Company,,WV,https://add.eaainsurance.org/images/StarrLogo_new.png
90500,First Allmerica Financial Life Ins. Co,,WI,http://www.insurancelevel.com/company/logo/allmerica-financial.gif
90518,AMERICAN FIDELITY ASSURANCE COMPANY,,PA,http://www.insurancelevel.com/company/logo/american-fidelity.jpg
90535,United Security Life and Health Insurance Company,United Security,IN,http://logosandbrands.directory/wp-content/themes/directorypress/thumbs/United-Security-Bancshares-logo.png
90544,Union Security Insurance Company,Assurant Employee Benefits,CO,http://www.assurantemployeebenefits.com/wps/themes/html/Assurant/assets/images/btns/logo.gif
90545,"Anthem Insurance Companies, Inc.",,VA,https://consumeraffairs.global.ssl.fastly.net/files/logos/anthem_logo_813.jpg
90584,HCC Life Insurance Company,,AR,http://www.hcc.com/portals/0/subsites/hcclife/News/images/newlogo111_logo.gif
90591,ACE Property and Casualty Insurance Company,,WI,http://www.acegroup.com/assets/images/ace-logo.jpg
90597,"CarePoint HMO, LLC",,NJ,http://photos.prnewswire.com/prnvar/20141010/151557LOGO
90598,"Humana Insurance Company of Kentucky, Inc. ",,MS,http://www.insuranceproviders.com/Images/360healthbystate_doc_647d9071.jpg
90602,National Health Insurance Company,Small Group,MI,http://www.creationswap.com/artwork/6/5/61/6561/6561_6561_5.jpg
90613,Reliance Standard Life Insurance Company,Reliance Standard Life Insurance Company ,IN,http://1.bp.blogspot.com/-ePt9eGy_V1I/T7qnQpXGsvI/AAAAAAAAHGA/lXrtEP7Zrx0/s1600/RELIANCE%2BSTANDARD.jpg
90615,"WellCare Health Insurance of Kentucky, Inc.",,MI,http://medbill.net/wp-content/uploads/2014/07/LOGO-WELLCARE.jpg
90624,"Humana Insurance Company, Inc.",Humana,NH,http://www.wilsonfiquettdental.com/wp-content/uploads/2013/03/humana-logo.jpg
90632,National Foundation Life Insurance,,AL,http://cmprsapaceawards.com/Portals/paceawards/Images/Pictures/JACKSON-NLIC-RGB.jpg
90637,"The Finish Line, Inc.",,IN,http://mojosavings.com/wp-content/uploads/2012/07/finish-line-logo.jpg
90644,Prudential Insurance Company of America,,ME,http://www.trademarkia.com/logo-images/prudential-insurance-company-of-america/prudential-center-77077075.jpg
90659,"Anthem Health Plans of Virginia, Inc.",,VA,https://consumeraffairs.global.ssl.fastly.net/files/logos/anthem_logo_813.jpg
90667,Daimler Trucks North America,,DE,http://fuelmarketernews.com/wp-content/uploads/2014/06/daimler-logo.gif
90678,Trustmark Insurance Company,,ND,http://www.insurersreviewservices.com/carrier_logos/trustmark.gif
90711,Philadelphia American Life Insurance Company,,VI,http://www.pijarinsurance.com/images/partners/philadelphia.jpg
90714,Ambetter of Magnolia Inc.,,MS,http://img.zanda.com/item/48070420000015/1024x768/Celtic_logo.jpg
90722,Babcock Power Inc.,,DE,http://www.babcockpower.com/wp-content/themes/babcockpower/images/bpi-logo.gif
90729,New Era Life Insurance Company,,MD,http://www.medicareinsurancefinders.com/assets/images/logos.png
90741,American Specialty Health Insurance Company,ASH Insurance,IL,http://www.triplettfinancial.com/files/5460/ash%20logo%20long.jpg
90753,"Optimum Choice, Inc.",UnitedHealthcare,CA,http://wheelhc.com/assets/img/Major_Insurance_Plans_Logos/05-UnitedHealthCare.PNG
90762,UnitedHealthcare Insurance Company,UnitedHealthcare,NM,http://wheelhc.com/assets/img/Major_Insurance_Plans_Logos/05-UnitedHealthCare.PNG
90776,Standard Insurance Company,Standard Insurance Company,WY,http://www.insurancelevel.com/company/logo/standard-insurance.gif
90806,Golden Rule Insurance Company,UnitedHealthOne,SC,http://healthplanorange.com/images/logos/logo-United-Healthcare.jpg
90860,The Ohio National Life Insurance Company,,UT,https://50.87.187.213/wp-content/uploads/2014/08/Ohio-National-3.png
90869,HCC Life Insurance Company,,WI,http://www.hcc.com/portals/0/subsites/hcclife/News/images/newlogo111_logo.gif
90874,Cigna Health and Life Insurance Company,,RI,https://lh4.googleusercontent.com/-cqRR-y6ELDk/TW-5wpmCPjI/AAAAAAAAAqs/Dgf9YZz67x4/s1600/cigna-health-insurance-logo.jpg
90888,Allianz Life Insurance Company of North America,,AR,http://scherrerfinancial.com/images/Allianz.gif
90890,"Anthem Insurance Companies, Inc.",,IN,https://consumeraffairs.global.ssl.fastly.net/files/logos/anthem_logo_813.jpg
90894,UnitedHealthcare of Texas,UnitedHealthcare of Texas,TX,http://www.tdcj.state.tx.us/connections/julaug2012/images/united_healthcare_logo.gif
90931,North Carolina Dental Society Healthcare Plan,,NC,http://durhamdds.com/dev/wp-content/uploads/2013/07/NCDS-logo-298x300.jpg
90933,"ValueOptions of California, Inc.",,CA,http://virginiatech.healthandperformancesolutions.net/company/images/Header_Logo.jpg
90934,American Income Life Insurance Co,,WY,http://www.fopohio.org/images/AIL%20Logo.png
90945,TransAmerica Premier Life Insurance,,ID,http://www.firstcommand.com/img/providers/transamerica.png
90946,Unified Life Insurance Company,,WA,http://www.texaskidsfirst.com/images/ULIC-Logo.jpg
90955,The Guardian Life Insurance Company,Guardian,DE,http://icould.com/files/2012/01/guardian-logo.jpg
90963,Guarantee Trust Life Insurance Co.,,CT,http://www.refugeinsurance.com/images/GTL%20logo.jpg
90978,TransAmerica Premier Life Insurance,,KY,http://www.firstcommand.com/img/providers/transamerica.png
91010,United of Omaha Life Insurance Company,,WI,https://www.immediateannuities.com/images/logos-insco/united-omaha.jpg
91030,World Insurance Company,,WA,"http://1-ps.googleusercontent.com/h/www.world-insurance-companies.com/uploads/9/1/6/6/9166349/x8305192.jpg,q1379368825.pagespeed.ic.QmX5Mmz2d-.jpg"
91058,"Gundersen Health Plan, Inc.","Gundersen Health Plan, Inc.",WI,http://healthierhospitals.org/sites/default/files/styles/leadership_spotlight_logo_node_280x240/public/spotlight-images/gundersen_envision_logo.jpg
91063,Liberty Mutual Insurance Company,,WV,http://3.bp.blogspot.com/-LSUTTz1c5ag/TVluUX9MdKI/AAAAAAAAAGM/rTH7XCUq6pU/s1600/LibertyMutual.jpg
91068,Premier Access Insurance Company,,OR,https://westernhealthadvantage.files.wordpress.com/2011/12/premieraccesslogo.jpg?w=300&h=188
